,WEEK_START,MSA,average_rent,total_population,total_household,physical_visits,virtual_visits
23230,2022-06-06,"Greeley, CO",2010.2625,322424.0,111222.0,4299.0,17196.0
23231,2022-06-06,"Greensboro, NC",1221.4542,771751.0,303285.0,7718.0,10805.0
23232,2022-06-06,"Greenville, SC",1476.1084,918166.0,359046.0,9182.0,24485.0
23233,2022-06-06,"Hilton Head Island, SC",1978.9347,214370.0,84421.0,4287.0,6859.0
23234,2022-06-06,"Houston, TX",1483.6327,7048954.0,2459818.0,35245.0,105735.0
23235,2022-06-06,"Huntsville, AL",1335.173,483366.0,194292.0,3867.0,7734.0
23236,2022-06-06,"Indianapolis, IN",1256.3802,2089990.0,809970.0,12540.0,25080.0
23237,2022-06-06,"Jacksonville, FL",1713.4322,1581680.0,603305.0,15817.0,43497.0
23238,2022-06-06,"Kansas City, MO",1270.7895,2176124.0,858836.0,32642.0,71812.0
23239,2022-06-06,"Knoxville, TN",1533.2407,873816.0,349226.0,5243.0,19224.0
23240,2022-06-06,"Lafayette, LA",1277.2161,479888.0,184976.0,2879.0,7677.0
23241,2022-06-06,"Lake Havasu City, AZ",1086.4827,211274.0,93179.0,2113.0,5811.0
23242,2022-06-06,"Lakeland, FL",1837.8578,713148.0,253178.0,4754.0,17431.0
23243,2022-06-06,"Las Cruces, NM",1273.729,218157.0,79933.0,2182.0,3818.0
23244,2022-06-06,"Las Vegas, NV",1709.5112,2231147.0,816296.0,11156.0,33468.0
23245,2022-06-06,"Lexington, KY",962.2033,514392.0,207996.0,10288.0,25720.0
23246,2022-06-06,"Los Angeles, CA",2951.6512,13202558.0,4400403.0,264051.0,616119.0
23247,2022-06-06,"Louisville, KY",1227.6663,1279554.0,507249.0,7677.0,20472.0
23248,2022-06-06,"Lubbock, TX",757.8187,319432.0,122742.0,2555.0,3832.0
23249,2022-06-06,"Macon, GA",804.3255,233026.0,86540.0,1165.0,2912.0
23250,2022-06-06,"Manchester, NH",2439.8438,420504.0,165309.0,3154.0,5677.0
23251,2022-06-06,"Medford, OR",1326.9854,221662.0,89467.0,887.0,1064.0
23252,2022-06-06,"Memphis, TN",1685.927,1335291.0,504665.0,13353.0,30044.0
23253,2022-06-06,"Miami, FL",2698.3294,6105897.0,2249934.0,45794.0,137382.0
23254,2022-06-06,"Midland, TX",1308.7142,172177.0,65374.0,1291.0,2582.0
23255,2022-06-06,"Milwaukee, WI",1823.0525,1571784.0,644229.0,7859.0,31436.0
23256,2022-06-06,"Minneapolis, MN",1765.054,3659156.0,1420611.0,18296.0,29274.0
23257,2022-06-06,"Montgomery, AL",1268.7366,384791.0,146498.0,3078.0,12312.0
23258,2022-06-06,"Myrtle Beach, SC",1784.2549,478654.0,192421.0,2393.0,3590.0
23259,2022-06-06,"Napa, CA",3059.2431,138795.0,48745.0,2082.0,3748.0
23260,2022-06-06,"Naples, FL",2465.257,372797.0,153711.0,3728.0,5592.0
23261,2022-06-06,"Nashville, TN",1823.3633,1960999.0,749602.0,7844.0,13727.0
23262,2022-06-06,"New Haven, CT",2536.902,864751.0,336400.0,12971.0,25942.0
23263,2022-06-06,"New Orleans, LA",1436.9149,1269037.0,495557.0,6345.0,14276.0
23264,2022-06-06,"New York, NY",3773.6448,20011812.0,7248123.0,266824.0,466942.0
23265,2022-06-06,"North Port, FL",2131.0768,824160.0,350177.0,5494.0,14651.0
23266,2022-06-06,"Ogden, UT",1632.5223,687274.0,219399.0,2749.0,3849.0
23267,2022-06-06,"Oklahoma City, OK",866.0421,1412874.0,545765.0,9419.0,11303.0
23268,2022-06-06,"Olympia, WA",1740.411,290642.0,114556.0,5813.0,15501.0
23269,2022-06-06,"Omaha, NE",943.3051,959306.0,372590.0,6395.0,12790.0
23270,2022-06-06,"Orlando, FL",1957.9289,2632721.0,915794.0,10531.0,12637.0
23271,2022-06-06,"Oxnard, CA",3123.4381,845255.0,274471.0,16905.0,20286.0
23272,2022-06-06,"Palm Bay, FL",1681.0995,601573.0,242657.0,12031.0,48124.0
23273,2022-06-06,"Panama City, FL",1701.8939,181384.0,72881.0,1814.0,3991.0
23274,2022-06-06,"Pensacola, FL",1510.8814,503173.0,192028.0,2516.0,4403.0
23275,2022-06-06,"Philadelphia, PA",2420.7102,6215222.0,2391340.0,62152.0,139842.0
23276,2022-06-06,"Phoenix, AZ",1746.4766,4787811.0,1777705.0,47878.0,143634.0
23277,2022-06-06,"Port St. Lucie, FL",1693.6611,482922.0,188294.0,4829.0,19316.0
23278,2022-06-06,"Portland, OR",1810.7319,2493429.0,972105.0,24934.0,43634.0
23279,2022-06-06,"Prescott Valley, AZ",1988.1497,233789.0,103934.0,1559.0,4157.0
23280,2022-06-06,"Providence, RI",2314.5667,1668019.0,654585.0,33360.0,66720.0
23281,2022-06-06,"Provo, UT",1722.4602,659913.0,182887.0,6599.0,7919.0
23282,2022-06-06,"Raleigh, NC",1692.3934,1391801.0,523738.0,13918.0,19485.0
23283,2022-06-06,"Reno, NV",1954.2635,483805.0,190489.0,1935.0,4354.0
23284,2022-06-06,"Richmond, VA",1632.1925,1303212.0,506634.0,13032.0,39096.0
23285,2022-06-06,"Riverside, CA",2573.7772,4580402.0,1392249.0,45804.0,54965.0
23286,2022-06-06,"Roanoke, VA",1571.1745,314501.0,128874.0,4193.0,6290.0
23287,2022-06-06,"Rochester, MN",1923.7164,224330.0,89794.0,1122.0,2244.0
23288,2022-06-06,"Sacramento, CA",1916.681,2379368.0,858756.0,17845.0,42828.0
23289,2022-06-06,"Salinas, CA",1947.7273,438953.0,129977.0,3512.0,8780.0
23290,2022-06-06,"Salt Lake City, UT",1710.1993,1244671.0,420931.0,12447.0,37341.0
23291,2022-06-06,"San Antonio, TX",1267.7967,2529453.0,910534.0,25295.0,30354.0
23292,2022-06-06,"San Diego, CA",2946.7941,3296317.0,1139899.0,32963.0,74167.0
23293,2022-06-06,"San Francisco, CA",3069.8433,4725584.0,1716654.0,28354.0,77974.0
23294,2022-06-06,"San Jose, CA",3251.9,1995351.0,665991.0,19954.0,46559.0
23295,2022-06-06,"San Luis Obispo, CA",3111.0563,282771.0,106790.0,1697.0,2036.0
23296,2022-06-06,"Santa Cruz, CA",3605.9774,272138.0,96476.0,1361.0,2450.0
23297,2022-06-06,"Santa Maria, CA",2350.2087,447651.0,147446.0,8953.0,26859.0
23298,2022-06-06,"Santa Rosa, CA",2707.4371,492498.0,188841.0,9850.0,11820.0
23299,2022-06-06,"Savannah, GA",1812.5088,401541.0,152512.0,4015.0,13383.0
23300,2022-06-06,"Seattle, WA",2222.0404,3971125.0,1541247.0,23827.0,38123.0
23301,2022-06-06,"Sierra Vista, AZ",882.211,125092.0,49239.0,625.0,750.0
23302,2022-06-06,"Spartanburg, SC",1178.8598,322864.0,122044.0,1291.0,4734.0
23303,2022-06-06,"St. Louis, MO",1331.0474,2815627.0,1136574.0,21117.0,46457.0
23304,2022-06-06,"Tallahassee, FL",1177.0201,382747.0,150106.0,2296.0,6888.0
23305,2022-06-06,"Tampa, FL",2041.2201,3146074.0,1258667.0,25169.0,83897.0
23306,2022-06-06,"Trenton, NJ",2634.8032,384951.0,137114.0,3850.0,5775.0
23307,2022-06-06,"Tucson, AZ",1262.8503,1035063.0,417483.0,15526.0,56929.0
23308,2022-06-06,"Tulsa, OK",1279.6784,1009982.0,388098.0,15150.0,45450.0
23309,2022-06-06,"Urban Honolulu, HI",2390.978,1015167.0,330393.0,6768.0,13536.0
23310,2022-06-06,"Vallejo, CA",2419.8055,451432.0,153632.0,6771.0,20313.0
23311,2022-06-06,"Virginia Beach, VA",1600.31,1791198.0,691979.0,17912.0,25077.0
23312,2022-06-06,"Walla Walla, WA",1449.9246,62168.0,22842.0,622.0,1866.0
23313,2022-06-06,"Washington, DC",2136.1459,6332069.0,2332981.0,63321.0,147749.0
23314,2022-06-06,"Wenatchee, WA",1716.7745,121130.0,44752.0,1211.0,1938.0
23315,2022-06-06,"Wilmington, NC",1634.8487,285139.0,120505.0,4277.0,14257.0
23316,2022-06-06,"Winchester, VA",1549.0191,141695.0,51653.0,1134.0,2552.0
23317,2022-06-06,"Winston, NC",1652.4025,672914.0,267562.0,3365.0,11217.0
23318,2022-06-06,"Worcester, MA",2652.5625,973361.0,371996.0,9734.0,13628.0
23319,2022-06-06,"Yuma, AZ",1202.7244,202944.0,72716.0,2029.0,4058.0
23320,2022-06-13,"Abilene, TX",914.2359,175241.0,64331.0,2337.0,5842.0
23321,2022-06-13,"Albany, GA",852.6995,149298.0,57104.0,1194.0,3582.0
23322,2022-06-13,"Albuquerque, NM",1319.7826,913388.0,362176.0,7307.0,19485.0
23323,2022-06-13,"Ann Arbor, MI",1272.6848,372428.0,147185.0,7449.0,20485.0
23324,2022-06-13,"Asheville, NC",1664.8694,465558.0,186773.0,3104.0,7450.0
23325,2022-06-13,"Athens, GA",1745.3902,213886.0,82103.0,1426.0,2496.0
23326,2022-06-13,"Atlanta, GA",1823.4068,6026734.0,2209498.0,60267.0,90400.0
23327,2022-06-13,"Augusta, GA",875.869,607673.0,217221.0,8102.0,24306.0
23328,2022-06-13,"Austin, TX",1714.2887,2234300.0,862517.0,11172.0,27930.0
23329,2022-06-13,"Baltimore, MD",1818.3003,2837237.0,1087833.0,28372.0,113488.0
23330,2022-06-13,"Barnstable Town, MA",3033.4051,227942.0,98163.0,1140.0,3040.0
23331,2022-06-13,"Baton Rouge, LA",1430.4214,867628.0,316649.0,4338.0,7808.0
23332,2022-06-13,"Bellingham, WA",1494.223,224533.0,89865.0,4491.0,13473.0
23333,2022-06-13,"Bend, OR",2049.4075,194964.0,79329.0,1300.0,2600.0
23334,2022-06-13,"Birmingham, AL",1523.4387,1109895.0,424273.0,4440.0,7104.0
23335,2022-06-13,"Boise City, ID",1815.8175,750669.0,275969.0,6005.0,14012.0
23336,2022-06-13,"Boston, MA",3012.1021,4912030.0,1895247.0,19648.0,49120.0
23337,2022-06-13,"Boulder, CO",2126.7622,328713.0,131701.0,6574.0,14463.0
23338,2022-06-13,"Bremerton, WA",1981.2515,273072.0,104977.0,1092.0,4368.0
23339,2022-06-13,"Bridgeport, CT",3245.7951,956446.0,349443.0,14347.0,38259.0
23340,2022-06-13,"Brownsville, TX",1004.3146,420554.0,130030.0,1682.0,3364.0
23341,2022-06-13,"California, MD",1702.0141,113209.0,40236.0,566.0,2075.0
23342,2022-06-13,"Cape Coral, FL",1979.656,752251.0,298343.0,7523.0,9028.0
23343,2022-06-13,"Charleston, SC",1737.4082,789932.0,310220.0,10532.0,15798.0
23344,2022-06-13,"Charlotte, NC",1779.678,2625282.0,1001934.0,10501.0,42004.0
23345,2022-06-13,"Charlottesville, VA",2007.0495,220282.0,86039.0,1101.0,3303.0
23346,2022-06-13,"Chattanooga, TN",1374.2756,559860.0,222224.0,4479.0,11198.0
23347,2022-06-13,"Chicago, IL",2251.0766,9607711.0,3620900.0,57646.0,158526.0
23348,2022-06-13,"Cincinnati, OH",1702.0408,2244329.0,882334.0,14962.0,33664.0
23349,2022-06-13,"Cleveland, OH",1284.252,2084462.0,879593.0,31267.0,70351.0
23350,2022-06-13,"College Station, TX",742.4759,265621.0,97115.0,1328.0,1859.0
23351,2022-06-13,"Colorado Springs, CO",1882.6689,747343.0,280735.0,11210.0,41103.0
23352,2022-06-13,"Columbia, SC",1241.592,825823.0,322786.0,6194.0,9910.0
23353,2022-06-13,"Columbus, GA",794.6925,325657.0,123368.0,3257.0,9771.0
23354,2022-06-13,"Columbus, OH",1384.9389,2122480.0,832741.0,15919.0,31838.0
23355,2022-06-13,"Crestview, FL",2196.7707,282686.0,111967.0,2827.0,9423.0
23356,2022-06-13,"Dallas, TX",1655.2592,7543340.0,2693107.0,60347.0,90520.0
23357,2022-06-13,"Dalton, GA",1007.8716,142929.0,49689.0,572.0,1907.0
23358,2022-06-13,"Daphne, AL",1444.0505,227131.0,87190.0,2271.0,6056.0
23359,2022-06-13,"Decatur, AL",1114.3333,155697.0,59928.0,1038.0,2595.0
23360,2022-06-13,"Decatur, IL",651.5878,104331.0,43264.0,835.0,2783.0
23361,2022-06-13,"Deltona, FL",1893.8007,662671.0,274060.0,4970.0,6958.0
23362,2022-06-13,"Denver, CO",2000.9534,2936665.0,1155612.0,17620.0,24668.0
23363,2022-06-13,"Des Moines, IA",1225.9316,702036.0,277960.0,5265.0,7371.0
23364,2022-06-13,"Detroit, MI",1480.3257,4382832.0,1731006.0,43828.0,175312.0
23365,2022-06-13,"Durham, NC",1657.7083,642445.0,254732.0,6424.0,17131.0
23366,2022-06-13,"Eugene, OR",1020.3125,380532.0,157183.0,2537.0,5581.0
23367,2022-06-13,"Evansville, IN",946.0948,313673.0,129129.0,3137.0,9411.0
23368,2022-06-13,"Fayetteville, AR",1241.9994,538063.0,198494.0,5381.0,14349.0
23369,2022-06-13,"Fayetteville, NC",1203.2023,518825.0,189938.0,5188.0,10376.0
23370,2022-06-13,"Flagstaff, AZ",2006.0016,144942.0,51037.0,966.0,1739.0
23371,2022-06-13,"Flint, MI",1330.4538,406400.0,164905.0,5419.0,16257.0
23372,2022-06-13,"Florence, SC",1129.4098,200709.0,77030.0,1338.0,2676.0
23373,2022-06-13,"Fort Collins, CO",1900.7307,354670.0,145175.0,2128.0,5675.0
23374,2022-06-13,"Gainesville, FL",1783.9349,336322.0,128910.0,2522.0,4035.0
23375,2022-06-13,"Gainesville, GA",1632.2036,201703.0,67241.0,2017.0,6051.0
23376,2022-06-13,"Grand Rapids, MI",1650.5391,1081665.0,403507.0,10817.0,28845.0
23377,2022-06-13,"Greeley, CO",2006.7688,322424.0,111222.0,2418.0,4352.0
23378,2022-06-13,"Greensboro, NC",1099.2323,771751.0,303285.0,7718.0,23154.0
23379,2022-06-13,"Greenville, SC",1474.9096,918166.0,359046.0,4591.0,10712.0
23380,2022-06-13,"Hilton Head Island, SC",1985.1793,214370.0,84421.0,1072.0,1608.0
23381,2022-06-13,"Houston, TX",1484.3395,7048954.0,2459818.0,35245.0,70490.0
23382,2022-06-13,"Huntsville, AL",1337.6578,483366.0,194292.0,4834.0,6768.0
23383,2022-06-13,"Indianapolis, IN",1269.8684,2089990.0,809970.0,10450.0,31350.0
23384,2022-06-13,"Jacksonville, FL",1713.2729,1581680.0,603305.0,7908.0,14234.0
23385,2022-06-13,"Kansas City, MO",1276.4458,2176124.0,858836.0,32642.0,65284.0
23386,2022-06-13,"Knoxville, TN",1542.8012,873816.0,349226.0,17476.0,43690.0
23387,2022-06-13,"Lafayette, LA",1290.0,479888.0,184976.0,3839.0,4607.0
23388,2022-06-13,"Lake Havasu City, AZ",1027.0327,211274.0,93179.0,2113.0,5071.0
23389,2022-06-13,"Lakeland, FL",1839.912,713148.0,253178.0,7131.0,19610.0
23390,2022-06-13,"Las Cruces, NM",1274.9646,218157.0,79933.0,4363.0,8726.0
23391,2022-06-13,"Las Vegas, NV",1706.8951,2231147.0,816296.0,22311.0,59496.0
23392,2022-06-13,"Lexington, KY",881.6991,514392.0,207996.0,3858.0,14146.0
23393,2022-06-13,"Los Angeles, CA",2944.6268,13202558.0,4400403.0,105620.0,126744.0
23394,2022-06-13,"Louisville, KY",1229.8941,1279554.0,507249.0,12796.0,51184.0
23395,2022-06-13,"Lubbock, TX",755.4737,319432.0,122742.0,3194.0,5590.0
23396,2022-06-13,"Macon, GA",978.1019,233026.0,86540.0,4661.0,8390.0
23397,2022-06-13,"Manchester, NH",2469.8986,420504.0,165309.0,2803.0,5606.0
23398,2022-06-13,"Medford, OR",1326.9854,221662.0,89467.0,2955.0,4432.0
23399,2022-06-13,"Memphis, TN",1672.9661,1335291.0,504665.0,13353.0,31157.0
23400,2022-06-13,"Miami, FL",2720.5984,6105897.0,2249934.0,40706.0,61059.0
23401,2022-06-13,"Midland, TX",1320.684,172177.0,65374.0,1722.0,3014.0
23402,2022-06-13,"Milwaukee, WI",1832.533,1571784.0,644229.0,31436.0,44010.0
23403,2022-06-13,"Minneapolis, MN",1762.9655,3659156.0,1420611.0,21955.0,43910.0
23404,2022-06-13,"Montgomery, AL",1268.8125,384791.0,146498.0,3848.0,5772.0
23405,2022-06-13,"Myrtle Beach, SC",1785.3838,478654.0,192421.0,6382.0,10211.0
23406,2022-06-13,"Napa, CA",3104.6154,138795.0,48745.0,925.0,2312.0
23407,2022-06-13,"Naples, FL",2460.0875,372797.0,153711.0,7456.0,11184.0
23408,2022-06-13,"Nashville, TN",1802.3432,1960999.0,749602.0,9805.0,32683.0
23409,2022-06-13,"New Haven, CT",2542.3239,864751.0,336400.0,12971.0,19456.0
23410,2022-06-13,"New Orleans, LA",1437.7722,1269037.0,495557.0,12690.0,31725.0
23411,2022-06-13,"New York, NY",3799.5587,20011812.0,7248123.0,400236.0,1600944.0
23412,2022-06-13,"North Port, FL",2136.2595,824160.0,350177.0,8242.0,24726.0
23413,2022-06-13,"Ogden, UT",1637.1756,687274.0,219399.0,5155.0,11341.0
23414,2022-06-13,"Oklahoma City, OK",887.8434,1412874.0,545765.0,5651.0,16953.0
23415,2022-06-13,"Olympia, WA",1736.938,290642.0,114556.0,2325.0,6200.0
23416,2022-06-13,"Omaha, NE",981.9503,959306.0,372590.0,9593.0,19186.0
23417,2022-06-13,"Orlando, FL",1962.15,2632721.0,915794.0,17551.0,21061.0
23418,2022-06-13,"Oxnard, CA",3116.381,845255.0,274471.0,8453.0,30994.0
23419,2022-06-13,"Palm Bay, FL",1682.1638,601573.0,242657.0,6016.0,22059.0
23420,2022-06-13,"Panama City, FL",1709.2702,181384.0,72881.0,3628.0,9977.0
23421,2022-06-13,"Pensacola, FL",1512.4593,503173.0,192028.0,4025.0,13417.0
23422,2022-06-13,"Philadelphia, PA",2429.4403,6215222.0,2391340.0,62152.0,165739.0
23423,2022-06-13,"Phoenix, AZ",1748.7053,4787811.0,1777705.0,47878.0,95756.0
23424,2022-06-13,"Port St. Lucie, FL",1682.9155,482922.0,188294.0,9658.0,28974.0
23425,2022-06-13,"Portland, OR",1813.1571,2493429.0,972105.0,49869.0,137140.0
23426,2022-06-13,"Prescott Valley, AZ",1983.007,233789.0,103934.0,3507.0,8768.0
23427,2022-06-13,"Providence, RI",2328.8729,1668019.0,654585.0,6672.0,11676.0
23428,2022-06-13,"Provo, UT",1720.5016,659913.0,182887.0,2640.0,5280.0
23429,2022-06-13,"Raleigh, NC",1699.9118,1391801.0,523738.0,20877.0,45929.0
23430,2022-06-13,"Reno, NV",1936.6077,483805.0,190489.0,7257.0,19352.0
23431,2022-06-13,"Richmond, VA",1631.6073,1303212.0,506634.0,8688.0,17376.0
23432,2022-06-13,"Riverside, CA",2562.407,4580402.0,1392249.0,91608.0,251922.0
23433,2022-06-13,"Roanoke, VA",1572.4475,314501.0,128874.0,1887.0,3774.0
23434,2022-06-13,"Rochester, MN",1926.3032,224330.0,89794.0,2243.0,3925.0
23435,2022-06-13,"Sacramento, CA",1911.8224,2379368.0,858756.0,11897.0,17846.0
23436,2022-06-13,"Salinas, CA",1947.7273,438953.0,129977.0,4390.0,6585.0
23437,2022-06-13,"Salt Lake City, UT",1743.2261,1244671.0,420931.0,18670.0,29872.0
23438,2022-06-13,"San Antonio, TX",1280.7636,2529453.0,910534.0,20236.0,67453.0
23439,2022-06-13,"San Diego, CA",2956.6138,3296317.0,1139899.0,16482.0,26371.0
23440,2022-06-13,"San Francisco, CA",3073.5639,4725584.0,1716654.0,37805.0,113415.0
23441,2022-06-13,"San Jose, CA",3274.4415,1995351.0,665991.0,7981.0,15962.0
23442,2022-06-13,"San Luis Obispo, CA",2287.9362,282771.0,106790.0,2828.0,4525.0
23443,2022-06-13,"Santa Cruz, CA",3622.7613,272138.0,96476.0,2177.0,6531.0
23444,2022-06-13,"Santa Maria, CA",2639.3133,447651.0,147446.0,4477.0,7835.0
23445,2022-06-13,"Santa Rosa, CA",2756.1559,492498.0,188841.0,7387.0,11819.0
23446,2022-06-13,"Savannah, GA",1822.4237,401541.0,152512.0,4015.0,5621.0
23447,2022-06-13,"Seattle, WA",2233.5286,3971125.0,1541247.0,31769.0,63538.0
23448,2022-06-13,"Sierra Vista, AZ",884.8239,125092.0,49239.0,1876.0,4127.0
23449,2022-06-13,"Spartanburg, SC",1183.1283,322864.0,122044.0,3229.0,5166.0
23450,2022-06-13,"St. Louis, MO",1334.9405,2815627.0,1136574.0,22525.0,49555.0
23451,2022-06-13,"Tallahassee, FL",1226.8459,382747.0,150106.0,2552.0,5742.0
23452,2022-06-13,"Tampa, FL",2047.4153,3146074.0,1258667.0,15730.0,43258.0
23453,2022-06-13,"Trenton, NJ",2642.7108,384951.0,137114.0,3850.0,9240.0
23454,2022-06-13,"Tucson, AZ",1266.3727,1035063.0,417483.0,4140.0,5796.0
23455,2022-06-13,"Tulsa, OK",1285.9043,1009982.0,388098.0,10100.0,27775.0
23456,2022-06-13,"Tuscaloosa, AL",808.0557,265855.0,96765.0,3545.0,9749.0
23457,2022-06-13,"Urban Honolulu, HI",2390.978,1015167.0,330393.0,4061.0,9476.0
23458,2022-06-13,"Vallejo, CA",2419.969,451432.0,153632.0,4514.0,8125.0
23459,2022-06-13,"Virginia Beach, VA",1632.8096,1791198.0,691979.0,17912.0,65677.0
23460,2022-06-13,"Walla Walla, WA",1450.8422,62168.0,22842.0,622.0,1659.0
23461,2022-06-13,"Washington, DC",2132.6797,6332069.0,2332981.0,63321.0,158302.0
23462,2022-06-13,"Wenatchee, WA",1729.8197,121130.0,44752.0,1211.0,2906.0
23463,2022-06-13,"Wilmington, NC",1633.9171,285139.0,120505.0,2139.0,2995.0
23464,2022-06-13,"Winchester, VA",1551.0723,141695.0,51653.0,945.0,2268.0
23465,2022-06-13,"Winston, NC",1666.7936,672914.0,267562.0,5047.0,10094.0
23466,2022-06-13,"Worcester, MA",2678.5155,973361.0,371996.0,12978.0,22712.0
23467,2022-06-13,"Yuma, AZ",1196.2756,202944.0,72716.0,1353.0,4961.0
23468,2022-06-20,"Abilene, TX",911.0968,175241.0,64331.0,1051.0,2890.0
23469,2022-06-20,"Albany, GA",856.7542,149298.0,57104.0,746.0,1044.0
23470,2022-06-20,"Albuquerque, NM",1315.1876,913388.0,362176.0,13701.0,19181.0
23471,2022-06-20,"Ann Arbor, MI",1272.6848,372428.0,147185.0,3724.0,11172.0
23472,2022-06-20,"Asheville, NC",1674.8221,465558.0,186773.0,3724.0,6703.0
23473,2022-06-20,"Athens, GA",1737.9441,213886.0,82103.0,2139.0,3422.0
23474,2022-06-20,"Atlanta, GA",1824.2855,6026734.0,2209498.0,36160.0,108480.0
23475,2022-06-20,"Augusta, GA",875.869,607673.0,217221.0,6077.0,9723.0
23476,2022-06-20,"Austin, TX",1721.5354,2234300.0,862517.0,33514.0,67028.0
23477,2022-06-20,"Baltimore, MD",1754.1307,2837237.0,1087833.0,42559.0,85118.0
23478,2022-06-20,"Barnstable Town, MA",3034.3937,227942.0,98163.0,1710.0,5130.0
23479,2022-06-20,"Baton Rouge, LA",1433.699,867628.0,316649.0,8676.0,15183.0
23480,2022-06-20,"Bellingham, WA",1501.4953,224533.0,89865.0,4491.0,17964.0
23481,2022-06-20,"Bend, OR",2047.5594,194964.0,79329.0,1950.0,3120.0
23482,2022-06-20,"Birmingham, AL",1567.556,1109895.0,424273.0,8879.0,35516.0
23483,2022-06-20,"Boise City, ID",1832.2851,750669.0,275969.0,4504.0,7206.0
23484,2022-06-20,"Boston, MA",3022.3718,4912030.0,1895247.0,29472.0,98240.0
23485,2022-06-20,"Boulder, CO",2130.7671,328713.0,131701.0,2465.0,4437.0
23486,2022-06-20,"Bremerton, WA",1991.0538,273072.0,104977.0,2731.0,10014.0
23487,2022-06-20,"Bridgeport, CT",3286.6686,956446.0,349443.0,12753.0,20405.0
23488,2022-06-20,"Brownsville, TX",1004.141,420554.0,130030.0,3154.0,3785.0
23489,2022-06-20,"Brunswick, GA",1633.7909,113736.0,44732.0,455.0,1517.0
23490,2022-06-20,"California, MD",1700.331,113209.0,40236.0,2264.0,5094.0
23491,2022-06-20,"Cape Coral, FL",1974.0191,752251.0,298343.0,3761.0,9402.0
23492,2022-06-20,"Charleston, SC",1741.2272,789932.0,310220.0,7899.0,18431.0
23493,2022-06-20,"Charlotte, NC",1788.8975,2625282.0,1001934.0,26253.0,105012.0
23494,2022-06-20,"Charlottesville, VA",2008.7976,220282.0,86039.0,1762.0,5286.0
23495,2022-06-20,"Chattanooga, TN",1378.312,559860.0,222224.0,5599.0,13064.0
23496,2022-06-20,"Chicago, IL",2261.8235,9607711.0,3620900.0,38431.0,67254.0
23497,2022-06-20,"Cincinnati, OH",1702.0408,2244329.0,882334.0,16832.0,33664.0
23498,2022-06-20,"Cleveland, OH",1284.6003,2084462.0,879593.0,16676.0,50028.0
23499,2022-06-20,"College Station, TX",742.5991,265621.0,97115.0,5312.0,14165.0
23500,2022-06-20,"Colorado Springs, CO",1889.1976,747343.0,280735.0,7473.0,24910.0
23501,2022-06-20,"Columbia, SC",1243.1463,825823.0,322786.0,6194.0,17034.0
23502,2022-06-20,"Columbus, GA",783.7014,325657.0,123368.0,4342.0,8684.0
23503,2022-06-20,"Columbus, OH",1386.2298,2122480.0,832741.0,8490.0,10188.0
23504,2022-06-20,"Crestview, FL",2203.3859,282686.0,111967.0,1696.0,3816.0
23505,2022-06-20,"Dallas, TX",1666.2388,7543340.0,2693107.0,75433.0,90520.0
23506,2022-06-20,"Dalton, GA",1013.5521,142929.0,49689.0,1429.0,2858.0
23507,2022-06-20,"Daphne, AL",1444.7942,227131.0,87190.0,1817.0,4361.0
23508,2022-06-20,"Decatur, AL",1098.2727,155697.0,59928.0,1168.0,1635.0
23509,2022-06-20,"Decatur, IL",651.5878,104331.0,43264.0,835.0,2505.0
23510,2022-06-20,"Deltona, FL",1903.2098,662671.0,274060.0,13253.0,23855.0
23511,2022-06-20,"Denver, CO",2004.1963,2936665.0,1155612.0,58733.0,137044.0
23512,2022-06-20,"Des Moines, IA",1227.753,702036.0,277960.0,10531.0,21062.0
23513,2022-06-20,"Detroit, MI",1472.4801,4382832.0,1731006.0,32871.0,65742.0
23514,2022-06-20,"Durham, NC",1659.8106,642445.0,254732.0,6424.0,9636.0
23515,2022-06-20,"Evansville, IN",948.3246,313673.0,129129.0,3137.0,10457.0
23516,2022-06-20,"Fayetteville, AR",1248.3689,538063.0,198494.0,2690.0,10760.0
23517,2022-06-20,"Fayetteville, NC",1206.8453,518825.0,189938.0,3891.0,4669.0
23518,2022-06-20,"Flagstaff, AZ",2012.4911,144942.0,51037.0,2899.0,11596.0
23519,2022-06-20,"Flint, MI",1331.0199,406400.0,164905.0,1626.0,3902.0
23520,2022-06-20,"Florence, SC",1129.4098,200709.0,77030.0,4014.0,10035.0
23521,2022-06-20,"Fort Collins, CO",1909.3997,354670.0,145175.0,3547.0,4256.0
23522,2022-06-20,"Gainesville, FL",1783.5229,336322.0,128910.0,2242.0,6726.0
23523,2022-06-20,"Gainesville, GA",1638.4297,201703.0,67241.0,1513.0,3404.0
23524,2022-06-20,"Grand Rapids, MI",1650.5391,1081665.0,403507.0,16225.0,24338.0
23525,2022-06-20,"Greeley, CO",2006.8875,322424.0,111222.0,3224.0,5803.0
23526,2022-06-20,"Greensboro, NC",1144.9021,771751.0,303285.0,15435.0,42446.0
23527,2022-06-20,"Greenville, SC",1487.1675,918166.0,359046.0,3673.0,6611.0
23528,2022-06-20,"Hilton Head Island, SC",2025.5962,214370.0,84421.0,2858.0,6288.0
23529,2022-06-20,"Houston, TX",1484.0766,7048954.0,2459818.0,56392.0,67670.0
23530,2022-06-20,"Huntsville, AL",1407.9222,483366.0,194292.0,7250.0,10150.0
23531,2022-06-20,"Indianapolis, IN",1273.9393,2089990.0,809970.0,16720.0,50160.0
23532,2022-06-20,"Jacksonville, FL",1719.2066,1581680.0,603305.0,12653.0,46394.0
